,Unnamed: 0,Month,Day,Crime Count,Avg_Temp,Humidity,Precip,Wind_Speed,Conditions,Index,crime,number,date,location,beat,neighborhood,npu,lat,long,Year,latLong,store count
356,88,4,5,6,59.1,35.43,0.0,16.7,Clear,15767,ROBBERY-PEDESTRIAN,160960097,04/05/2016,200 TED TURNER DR SW,512,Downtown,M,33.75,-84.4,2016,"33.75,-84.4",3
357,88,4,5,6,59.1,35.43,0.0,16.7,Clear,15756,ROBBERY-PEDESTRIAN,160962950,04/05/2016,695 QUEEN ST SW,402,West End,T,33.74,-84.43,2016,"33.74,-84.43",4
358,88,4,5,6,59.1,35.43,0.0,16.7,Clear,15747,ROBBERY-PEDESTRIAN,160962740,04/05/2016,ORMOND ST SE / MARTIN ST SE,304,Summerhill,V,33.73,-84.38,2016,"33.73,-84.38",4
359,88,4,5,6,59.1,35.43,0.0,16.7,Clear,15748,ROBBERY-PEDESTRIAN,160962776,04/05/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.7,-84.48,2016,"33.7,-84.48",4
360,89,4,6,11,56.3,54.22,0.0,14.4,Partially cloudy,15676,ROBBERY-PEDESTRIAN,160970126,04/06/2016,565 GREENSFERRY AVE SW,101,The Villages at Castleberry H,T,33.75,-84.41,2016,"33.75,-84.41",4
361,89,4,6,11,56.3,54.22,0.0,14.4,Partially cloudy,15640,ROBBERY-PEDESTRIAN,160973011,04/06/2016,994 MYRTLE ST NE,503,Midtown,E,33.78,-84.38,2016,"33.78,-84.38",3
362,89,4,6,11,56.3,54.22,0.0,14.4,Partially cloudy,15665,ROBBERY-PEDESTRIAN,160972875,04/06/2016,314 5TH ST NE ,506,Midtown,E,33.78,-84.38,2016,"33.78,-84.38",3
363,89,4,6,11,56.3,54.22,0.0,14.4,Partially cloudy,15728,ROBBERY-PEDESTRIAN,160971773,04/06/2016,516 LEE ST SW,401,West End,T,33.74,-84.41,2016,"33.74,-84.41",4
364,89,4,6,11,56.3,54.22,0.0,14.4,Partially cloudy,15739,ROBBERY-PEDESTRIAN,160971980,04/06/2016,3261 PEACHTREE RD NE,208,Peachtree Park,B,33.84,-84.37,2016,"33.84,-84.37",3
365,89,4,6,11,56.3,54.22,0.0,14.4,Partially cloudy,15672,ROBBERY-PEDESTRIAN,160970061,04/06/2016,789 MAGNOLIA WAY NW,102,Vine City,L,33.76,-84.41,2016,"33.76,-84.41",4
366,89,4,6,11,56.3,54.22,0.0,14.4,Partially cloudy,15673,ROBBERY-PEDESTRIAN,160970088,04/06/2016,933 LENA ST NW,105,Washington Park,K,33.76,-84.42,2016,"33.76,-84.42",4
367,89,4,6,11,56.3,54.22,0.0,14.4,Partially cloudy,15677,ROBBERY-PEDESTRIAN,160970156,04/06/2016,380 LEGACY DR SW,104,Harris Chiles,T,33.74,-84.42,2016,"33.74,-84.42",4
368,89,4,6,11,56.3,54.22,0.0,14.4,Partially cloudy,15662,ROBBERY-PEDESTRIAN,160972814,04/06/2016,1219 ATLANTIC DR NW,501,Home Park,E,33.79,-84.4,2016,"33.79,-84.4",4
369,89,4,6,11,56.3,54.22,0.0,14.4,Partially cloudy,15669,ROBBERY-PEDESTRIAN,160972912,04/06/2016,810 WINDSOR ST SW,303,Mechanicsville,V,33.73,-84.4,2016,"33.73,-84.4",3
370,89,4,6,11,56.3,54.22,0.0,14.4,Partially cloudy,15720,ROBBERY-PEDESTRIAN,160971590,04/06/2016,559  MARTIN ST SE,304,Summerhill,V,33.74,-84.38,2016,"33.74,-84.38",3
371,90,4,7,8,59.9,60.69,0.32,19.0,"Rain, Partially cloudy",15582,ROBBERY-PEDESTRIAN,160981844,04/07/2016,2779 LAKEWOOD AVE SW,306,Sylvan Hills,X,33.7,-84.41,2016,"33.7,-84.41",3
372,90,4,7,8,59.9,60.69,0.32,19.0,"Rain, Partially cloudy",15557,ROBBERY-PEDESTRIAN,160983088,04/07/2016,396 CHAMBERLAIN ST SE,604,Sweet Auburn,M,33.75,-84.38,2016,"33.75,-84.38",3
373,90,4,7,8,59.9,60.69,0.32,19.0,"Rain, Partially cloudy",15611,ROBBERY-PEDESTRIAN,160980149,04/07/2016,3097 E SHADOWLAWN AVE NE,206,Buckhead Village,B,33.84,-84.37,2016,"33.84,-84.37",3
374,90,4,7,8,59.9,60.69,0.32,19.0,"Rain, Partially cloudy",15630,ROBBERY-PEDESTRIAN,160983203,04/07/2016,1943 PEACHTREE RD NE,207,Brookwood Hills,E,33.81,-84.39,2016,"33.81,-84.39",2
375,90,4,7,8,59.9,60.69,0.32,19.0,"Rain, Partially cloudy",15565,ROBBERY-PEDESTRIAN,160981340,04/07/2016,3145 PEACHTREE RD NE @Multiple,206,Buckhead Village,B,33.84,-84.38,2016,"33.84,-84.38",3
376,90,4,7,8,59.9,60.69,0.32,19.0,"Rain, Partially cloudy",15606,ROBBERY-PEDESTRIAN,160983010,04/07/2016,923 LEE ST SW,401,West End,T,33.73,-84.42,2016,"33.73,-84.42",4
377,90,4,7,8,59.9,60.69,0.32,19.0,"Rain, Partially cloudy",15598,ROBBERY-PEDESTRIAN,160982487,04/07/2016,2866 METROPOLITAN PKWY SW,311,Hammond Park,X,33.68,-84.41,2016,"33.68,-84.41",3
378,90,4,7,8,59.9,60.69,0.32,19.0,"Rain, Partially cloudy",15560,ROBBERY-PEDESTRIAN,160981254,04/07/2016,213 FAIRBURN RD NW @FAIRBURN GORDON APT,111,Adamsville,H,33.76,-84.5,2016,"33.76,-84.5",4
379,91,4,8,5,55.9,48.32,0.02,19.6,"Rain, Partially cloudy",15544,ROBBERY-PEDESTRIAN,160992073,04/08/2016,1556 JONESBORO RD,305,South Atlanta,Y,33.71,-84.38,2016,"33.71,-84.38",4
380,91,4,8,5,55.9,48.32,0.02,19.6,"Rain, Partially cloudy",15548,ROBBERY-PEDESTRIAN,160992488,04/08/2016,EUHARLEE / PARSONS,101,Atlanta University Center,T,33.75,-84.42,2016,"33.75,-84.42",4
381,91,4,8,5,55.9,48.32,0.02,19.6,"Rain, Partially cloudy",15488,ROBBERY-PEDESTRIAN,160993117,04/08/2016,3032 STONE RD SW,411,Greenbriar,R,33.67,-84.5,2016,"33.67,-84.5",4
382,91,4,8,5,55.9,48.32,0.02,19.6,"Rain, Partially cloudy",15494,ROBBERY-PEDESTRIAN,160993481,04/08/2016,244 PEACHTREE CIR NE,502,Ansley Park,E,33.8,-84.39,2016,"33.8,-84.39",3
383,91,4,8,5,55.9,48.32,0.02,19.6,"Rain, Partially cloudy",15477,ROBBERY-PEDESTRIAN,160983095,04/08/2016,2928 METROPOLITAN PKWY,312,Hammond Park,X,33.67,-84.41,2016,"33.67,-84.41",3
384,92,4,9,5,52.5,35.2,0.0,23.0,Clear,15448,ROBBERY-PEDESTRIAN,161002992,04/09/2016,331 5TH ST NE,506,Midtown,E,33.78,-84.38,2016,"33.78,-84.38",3
385,92,4,9,5,52.5,35.2,0.0,23.0,Clear,15450,ROBBERY-PEDESTRIAN,161003022,04/09/2016,3350 MOUNT GILEAD RD SW,409,Southwest,R,33.7,-84.5,2016,"33.7,-84.5",4
386,92,4,9,5,52.5,35.2,0.0,23.0,Clear,15415,ROBBERY-PEDESTRIAN,161000174,04/09/2016,1005 HEMPHILL AVE NW,501,Home Park,E,33.78,-84.4,2016,"33.78,-84.4",4
387,92,4,9,5,52.5,35.2,0.0,23.0,Clear,15417,ROBBERY-PEDESTRIAN,161000260,04/09/2016,1977 MARTIN L KING JR DR NW,108,,I,33.75,-84.45,2016,"33.75,-84.45",4
388,92,4,9,5,52.5,35.2,0.0,23.0,Clear,15442,ROBBERY-PEDESTRIAN,161002855,04/09/2016,3200 LENOX RD NE @LENOX FOREST APTS,210,Pine Hills,B,33.84,-84.36,2016,"33.84,-84.36",3
389,93,4,10,6,50.2,43.36,0.0,11.4,Partially cloudy,15389,ROBBERY-PEDESTRIAN,161012491,04/10/2016,265 PEACHTREE ST NE,509,Downtown,M,33.76,-84.39,2016,"33.76,-84.39",3
390,93,4,10,6,50.2,43.36,0.0,11.4,Partially cloudy,15333,ROBBERY-PEDESTRIAN,161010827,04/10/2016,633 PARKWAY DR NE,603,Old Fourth Ward,M,33.77,-84.37,2016,"33.77,-84.37",4
391,93,4,10,6,50.2,43.36,0.0,11.4,Partially cloudy,15371,ROBBERY-PEDESTRIAN,161012046,04/10/2016,679 COMMERCIAL AVE NW,109,Center Hill,J,33.77,-84.47,2016,"33.77,-84.47",4
392,93,4,10,6,50.2,43.36,0.0,11.4,Partially cloudy,15326,ROBBERY-PEDESTRIAN,161010331,04/10/2016,1062 COLQUITT AVE NE,602,Inman Park,N,33.77,-84.35,2016,"33.77,-84.35",3
393,93,4,10,6,50.2,43.36,0.0,11.4,Partially cloudy,15350,ROBBERY-PEDESTRIAN,161011375,04/10/2016,206 HARWELL PL NW,112,Collier Heights,I,33.78,-84.49,2016,"33.78,-84.49",4
394,93,4,10,6,50.2,43.36,0.0,11.4,Partially cloudy,15355,ROBBERY-PEDESTRIAN,161010105,04/10/2016,1193 OAKLAND DR SW,403,Oakland City,S,33.72,-84.42,2016,"33.72,-84.42",4
395,94,4,11,5,58.2,70.46,0.38,9.7,"Rain, Partially cloudy",15302,ROBBERY-PEDESTRIAN,161021504,04/11/2016,920 NORTHSIDE DR NW,501,Home Park,E,33.78,-84.41,2016,"33.78,-84.41",3
396,94,4,11,5,58.2,70.46,0.38,9.7,"Rain, Partially cloudy",15314,ROBBERY-PEDESTRIAN,161021975,04/11/2016,123 MARIETTA ST NW,508,Downtown,M,33.76,-84.39,2016,"33.76,-84.39",3
397,94,4,11,5,58.2,70.46,0.38,9.7,"Rain, Partially cloudy",15278,ROBBERY-PEDESTRIAN,161020637,04/11/2016,33 ALLEN TEMPLE CT NW,111,,I,33.75,-84.49,2016,"33.75,-84.49",4
398,94,4,11,5,58.2,70.46,0.38,9.7,"Rain, Partially cloudy",15317,ROBBERY-PEDESTRIAN,161022097,04/11/2016,2429 MARTIN L KING JR DR SW,108,Florida Heights,I,33.75,-84.47,2016,"33.75,-84.47",4
399,94,4,11,5,58.2,70.46,0.38,9.7,"Rain, Partially cloudy",15292,ROBBERY-PEDESTRIAN,161021293,04/11/2016,208 HARWELL PL NW,112,Collier Heights,I,33.78,-84.49,2016,"33.78,-84.49",4
400,95,4,12,5,63.3,73.18,0.27,18.5,"Rain, Partially cloudy",15209,ROBBERY-PEDESTRIAN,161033022,04/12/2016,3601 MARTIN L KING JR DR NW,111,Adamsville,H,33.76,-84.51,2016,"33.76,-84.51",5
401,95,4,12,5,63.3,73.18,0.27,18.5,"Rain, Partially cloudy",15214,ROBBERY-PEDESTRIAN,161033278,04/12/2016,3443 KINGSBORO RD NE,210,Buckhead Heights,B,33.85,-84.36,2016,"33.85,-84.36",3
402,95,4,12,5,63.3,73.18,0.27,18.5,"Rain, Partially cloudy",15194,ROBBERY-PEDESTRIAN,161032485,04/12/2016,765 LAWTON ST SW,402,West End,T,33.73,-84.42,2016,"33.73,-84.42",4
403,95,4,12,5,63.3,73.18,0.27,18.5,"Rain, Partially cloudy",15247,ROBBERY-PEDESTRIAN,161031766,04/12/2016,2027 FREEMONT ST SE,307,Lakewood Heights,Y,33.7,-84.38,2016,"33.7,-84.38",4
404,95,4,12,5,63.3,73.18,0.27,18.5,"Rain, Partially cloudy",15213,ROBBERY-PEDESTRIAN,161033232,04/12/2016,3200 LENOX RD NE @LENOX FOREST APTS,210,Pine Hills,B,33.84,-84.36,2016,"33.84,-84.36",3
405,96,4,13,2,58.6,67.56,0.0,15.0,Overcast,15124,ROBBERY-PEDESTRIAN,161040090,04/13/2016,82 MARTIN L KING JR DR SE,605,Oakland,W,33.75,-84.38,2016,"33.75,-84.38",3
406,96,4,13,2,58.6,67.56,0.0,15.0,Overcast,15126,ROBBERY-PEDESTRIAN,161040439,04/13/2016,2430 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.82,-84.35,2016,"33.82,-84.35",3
407,97,4,14,2,61.4,68.14,0.04,16.2,"Rain, Overcast",15093,ROBBERY-PEDESTRIAN,161052340,04/14/2016,85 MELDON AVE SW,305,South Atlanta,Y,33.71,-84.39,2016,"33.71,-84.39",4
408,97,4,14,2,61.4,68.14,0.04,16.2,"Rain, Overcast",15060,ROBBERY-PEDESTRIAN,161050126,04/14/2016,1083 COLQUITT AVE NE,602,Inman Park,N,33.77,-84.35,2016,"33.77,-84.35",3
409,98,4,15,8,60.0,48.21,0.0,20.2,Overcast,15033,ROBBERY-PEDESTRIAN,161062988,04/15/2016,1083 WESTVIEW DR SW,104,Ashview Heights,T,33.75,-84.42,2016,"33.75,-84.42",4
410,98,4,15,8,60.0,48.21,0.0,20.2,Overcast,15041,ROBBERY-PEDESTRIAN,161063268,04/15/2016,2602 MACON DR SE,310,Browns Mill Park,Z,33.68,-84.39,2016,"33.68,-84.39",3
411,98,4,15,8,60.0,48.21,0.0,20.2,Overcast,15001,ROBBERY-PEDESTRIAN,161061800,04/15/2016,515 LEE ST SW,401,West End,T,33.74,-84.41,2016,"33.74,-84.41",4
412,98,4,15,8,60.0,48.21,0.0,20.2,Overcast,15000,ROBBERY-PEDESTRIAN,161061751,04/15/2016,3057 PHARR COURT NORTH NW,206,Peachtree Heights West,B,33.84,-84.38,2016,"33.84,-84.38",3
413,98,4,15,8,60.0,48.21,0.0,20.2,Overcast,15034,ROBBERY-PEDESTRIAN,161063001,04/15/2016,67 JAMES P BRAWLEY DR NW,102,Vine City,L,33.76,-84.41,2016,"33.76,-84.41",4
414,98,4,15,8,60.0,48.21,0.0,20.2,Overcast,15027,ROBBERY-PEDESTRIAN,161062669,04/15/2016,996 DESOTO ST NW,105,Washington Park,K,33.76,-84.42,2016,"33.76,-84.42",4
415,98,4,15,8,60.0,48.21,0.0,20.2,Overcast,15007,ROBBERY-PEDESTRIAN,161062003,04/15/2016,655 OZBURN RD NW,112,Collier Heights,I,33.77,-84.48,2016,"33.77,-84.48",4
416,98,4,15,8,60.0,48.21,0.0,20.2,Overcast,15048,ROBBERY-PEDESTRIAN,161060881,04/15/2016,2731 FORREST HILLS DR SW / ,309,Hammond Park,X,33.68,-84.4,2016,"33.68,-84.4",3
417,99,4,16,6,62.7,49.25,0.0,18.5,Partially cloudy,14927,ROBBERY-PEDESTRIAN,161070044,04/16/2016,2 OLLIE ST NW,105,Washington Park,K,33.75,-84.42,2016,"33.75,-84.42",4
418,99,4,16,6,62.7,49.25,0.0,18.5,Partially cloudy,14962,ROBBERY-PEDESTRIAN,161071291,04/16/2016,825 MARTIN L KING JR DR NW @PUBLIX - MLK,102,Vine City,L,33.75,-84.41,2016,"33.75,-84.41",4
419,99,4,16,6,62.7,49.25,0.0,18.5,Partially cloudy,14928,ROBBERY-PEDESTRIAN,161070155,04/16/2016,929 EUCLID AVE NE,602,Inman Park,N,33.76,-84.36,2016,"33.76,-84.36",3
420,99,4,16,6,62.7,49.25,0.0,18.5,Partially cloudy,14930,ROBBERY-PEDESTRIAN,161070317,04/16/2016,933 EDGEWOOD AVE NE,602,Inman Park,N,33.76,-84.36,2016,"33.76,-84.36",3
421,99,4,16,6,62.7,49.25,0.0,18.5,Partially cloudy,14961,ROBBERY-PEDESTRIAN,161071267,04/16/2016,850 OAK ST SW @WESTEND MALL,401,West End,T,33.74,-84.42,2016,"33.74,-84.42",4
422,99,4,16,6,62.7,49.25,0.0,18.5,Partially cloudy,14942,ROBBERY-PEDESTRIAN,161070786,04/16/2016,628 WHITAKER ST NW,106,Bankhead,K,33.77,-84.42,2016,"33.77,-84.42",4
423,100,4,17,2,60.7,46.0,0.0,12.8,Clear,14901,ROBBERY-PEDESTRIAN,161081869,04/17/2016,138 HUNNICUTT ST NW,504,Downtown,M,33.77,-84.39,2016,"33.77,-84.39",4
424,100,4,17,2,60.7,46.0,0.0,12.8,Clear,14861,ROBBERY-PEDESTRIAN,161072785,04/17/2016,445 MARIETTA ST NW,508,Downtown,M,33.77,-84.4,2016,"33.77,-84.4",4
425,101,4,18,2,64.6,48.12,0.0,8.6,Clear,14831,ROBBERY-PEDESTRIAN,161092067,04/18/2016,87 PEACHTREE ST SW,512,Downtown,M,33.75,-84.39,2016,"33.75,-84.39",3
426,101,4,18,2,64.6,48.12,0.0,8.6,Clear,14811,ROBBERY-PEDESTRIAN,161091329,04/18/2016,1095 RALPH D ABERNATHY BLVD SW,401,West End,T,33.74,-84.42,2016,"33.74,-84.42",4
427,102,4,19,3,67.2,47.53,0.0,8.1,Partially cloudy,14765,ROBBERY-PEDESTRIAN,161102789,04/19/2016,921 WESTMORELAND CIR NW,110,West Highlands,G,33.79,-84.45,2016,"33.79,-84.45",4
428,102,4,19,3,67.2,47.53,0.0,8.1,Partially cloudy,14712,ROBBERY-PEDESTRIAN,161100267,04/19/2016,826 MARIETTA ST NW,504,Marietta Street Artery,E,33.77,-84.41,2016,"33.77,-84.41",3
429,102,4,19,3,67.2,47.53,0.0,8.1,Partially cloudy,14754,ROBBERY-PEDESTRIAN,161102358,04/19/2016,200 CASANOVA ST SE @APS BENTEEN ES,607,Benteen Park,W,33.72,-84.36,2016,"33.72,-84.36",3
430,103,4,20,1,70.6,48.61,0.0,10.2,Partially cloudy,14655,ROBBERY-PEDESTRIAN,161112100,04/20/2016,11 KELSO AT PEYTON  DRIVE SW,405,Florida Heights,I,33.75,-84.47,2016,"33.75,-84.47",4
431,104,4,21,3,66.4,65.27,0.1,15.4,"Rain, Partially cloudy",14577,ROBBERY-PEDESTRIAN,161120332,04/21/2016,21 14TH ST NE,503,Midtown,E,33.79,-84.39,2016,"33.79,-84.39",4
432,104,4,21,3,66.4,65.27,0.1,15.4,"Rain, Partially cloudy",14612,ROBBERY-PEDESTRIAN,161122379,04/21/2016,2600 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75,-84.47,2016,"33.75,-84.47",4
433,104,4,21,3,66.4,65.27,0.1,15.4,"Rain, Partially cloudy",14616,ROBBERY-PEDESTRIAN,161122482,04/21/2016,1113 AVON AVE SW ,403,Oakland City,S,33.72,-84.42,2016,"33.72,-84.42",4
434,105,4,22,4,65.3,81.71,0.37,9.7,"Rain, Overcast",14556,ROBBERY-PEDESTRIAN,161131613,04/22/2016,1011 JOSEPH E BOONE,106,Bankhead,K,33.76,-84.42,2016,"33.76,-84.42",4
435,105,4,22,4,65.3,81.71,0.37,9.7,"Rain, Overcast",14533,ROBBERY-PEDESTRIAN,161130222,04/22/2016,881 N HIGHLAND AVE NE,601,Virginia Highland,F,33.78,-84.35,2016,"33.78,-84.35",3
436,105,4,22,4,65.3,81.71,0.37,9.7,"Rain, Overcast",14522,ROBBERY-PEDESTRIAN,161132993,04/22/2016,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.69,-84.49,2016,"33.69,-84.49",4
437,105,4,22,4,65.3,81.71,0.37,9.7,"Rain, Overcast",14511,ROBBERY-PEDESTRIAN,161132680,04/22/2016,2045 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.78,-84.45,2016,"33.78,-84.45",3
438,106,4,23,5,65.8,65.03,0.0,16.1,Clear,14455,ROBBERY-PEDESTRIAN,161141258,04/23/2016,921 WESTMORELAND CIR NW,110,West Highlands,G,33.79,-84.45,2016,"33.79,-84.45",4
439,106,4,23,5,65.8,65.03,0.0,16.1,Clear,14469,ROBBERY-PEDESTRIAN,161141578,04/23/2016,30 IVAN ALLEN JR BLVD,508,Downtown,M,33.76,-84.39,2016,"33.76,-84.39",3
440,106,4,23,5,65.8,65.03,0.0,16.1,Clear,14437,ROBBERY-PEDESTRIAN,161140507,04/23/2016,535 AUBURN AVE NE,604,Old Fourth Ward,M,33.76,-84.37,2016,"33.76,-84.37",3
441,106,4,23,5,65.8,65.03,0.0,16.1,Clear,14439,ROBBERY-PEDESTRIAN,161140609,04/23/2016,824 AMSTERDAM AVE NE,213,Morningside/Lenox Park,F,33.79,-84.36,2016,"33.79,-84.36",3
442,106,4,23,5,65.8,65.03,0.0,16.1,Clear,14461,ROBBERY-PEDESTRIAN,161141402,04/23/2016,2457 MARTIN L KING JR DR NW @HIGHTOWER PLAZA,111,Harland Terrace,I,33.75,-84.47,2016,"33.75,-84.47",4
443,107,4,24,5,66.9,57.62,0.0,9.2,Clear,14362,ROBBERY-PEDESTRIAN,161150599,04/24/2016,43 JESSE HILL JR DR NE,510,Downtown,M,33.76,-84.38,2016,"33.76,-84.38",3
444,107,4,24,5,66.9,57.62,0.0,9.2,Clear,14357,ROBBERY-PEDESTRIAN,161150332,04/24/2016,897 BECKWITH ST SW,101,Atlanta University Center,T,33.75,-84.42,2016,"33.75,-84.42",4
445,107,4,24,5,66.9,57.62,0.0,9.2,Clear,14404,ROBBERY-PEDESTRIAN,161152133,04/24/2016,952 WESTVIEW DR SW,104,Ashview Heights,T,33.75,-84.42,2016,"33.75,-84.42",4
446,107,4,24,5,66.9,57.62,0.0,9.2,Clear,14396,ROBBERY-PEDESTRIAN,161151621,04/24/2016,1401 ELLSWORTH INDUSTRIAL BLVD NW,203,Blandtown,D,33.79,-84.43,2016,"33.79,-84.43",3
447,107,4,24,5,66.9,57.62,0.0,9.2,Clear,14361,ROBBERY-PEDESTRIAN,161150579,04/24/2016,1469 CAMPBELLTON RD SW,408,Venetian Hills,S,33.71,-84.44,2016,"33.71,-84.44",3
448,108,4,25,5,69.7,64.99,0.0,14.3,Partially cloudy,14350,ROBBERY-PEDESTRIAN,161162851,04/25/2016,1280 PORTLAND AVE SE,612,East Atlanta,W,33.74,-84.35,2016,"33.74,-84.35",3
449,108,4,25,5,69.7,64.99,0.0,14.3,Partially cloudy,14331,ROBBERY-PEDESTRIAN,161162022,04/25/2016,277 ROACH ST SW,101,The Villages at Castleberry H,T,33.75,-84.41,2016,"33.75,-84.41",4
450,108,4,25,5,69.7,64.99,0.0,14.3,Partially cloudy,14351,ROBBERY-PEDESTRIAN,161162889,04/25/2016,691 JOHN WESLEY DOBBS AVE NE,604,Old Fourth Ward,M,33.76,-84.36,2016,"33.76,-84.36",3
451,108,4,25,5,69.7,64.99,0.0,14.3,Partially cloudy,14332,ROBBERY-PEDESTRIAN,161162049,04/25/2016,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73,-84.4,2016,"33.73,-84.4",3
452,108,4,25,5,69.7,64.99,0.0,14.3,Partially cloudy,14335,ROBBERY-PEDESTRIAN,161162281,04/25/2016,1371 KIMBERLY WAY SW;,412,Ashley Courts,P,33.72,-84.52,2016,"33.72,-84.52",5
453,109,4,26,4,71.0,68.02,0.0,9.7,Partially cloudy,14228,ROBBERY-PEDESTRIAN,161170183,04/26/2016,1186 BRIARCLIFF PL NE,601,Virginia Highland,F,33.78,-84.35,2016,"33.78,-84.35",3
454,109,4,26,4,71.0,68.02,0.0,9.7,Partially cloudy,14224,ROBBERY-PEDESTRIAN,161170080,04/26/2016,247 MORELAND AVE SE ,606,Reynoldstown,N,33.75,-84.35,2016,"33.75,-84.35",3
455,109,4,26,4,71.0,68.02,0.0,9.7,Partially cloudy,14276,ROBBERY-PEDESTRIAN,161172982,04/26/2016,1344 EPWORTH ST SW,403,Oakland City,S,33.72,-84.43,2016,"33.72,-84.43",4
456,109,4,26,4,71.0,68.02,0.0,9.7,Partially cloudy,14273,ROBBERY-PEDESTRIAN,161172747,04/26/2016,1990 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.78,-84.45,2016,"33.78,-84.45",3
457,110,4,27,5,71.9,65.82,0.0,11.5,Partially cloudy,14150,ROBBERY-PEDESTRIAN,161180345,04/27/2016,112 COURTLAND ST NE,510,Downtown,M,33.75,-84.39,2016,"33.75,-84.39",3
458,110,4,27,5,71.9,65.82,0.0,11.5,Partially cloudy,14186,ROBBERY-PEDESTRIAN,161181667,04/27/2016,100 FLAT SHOALS AVE SE,606,Reynoldstown,N,33.75,-84.36,2016,"33.75,-84.36",3
459,110,4,27,5,71.9,65.82,0.0,11.5,Partially cloudy,14194,ROBBERY-PEDESTRIAN,161181864,04/27/2016,944 BEECHER ST SW,401,West End,T,33.73,-84.42,2016,"33.73,-84.42",4
460,110,4,27,5,71.9,65.82,0.0,11.5,Partially cloudy,14141,ROBBERY-PEDESTRIAN,161183117,04/27/2016,2080 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.78,-84.45,2016,"33.78,-84.45",3
461,110,4,27,5,71.9,65.82,0.0,11.5,Partially cloudy,14216,ROBBERY-PEDESTRIAN,161182926,04/27/2016,300 SKIPPER PL NW,112,Collier Heights,I,33.78,-84.49,2016,"33.78,-84.49",4
462,111,4,28,2,73.5,68.27,0.0,10.9,Partially cloudy,14117,ROBBERY-PEDESTRIAN,161192492,04/28/2016,1919 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.7,-84.41,2016,"33.7,-84.41",3
463,111,4,28,2,73.5,68.27,0.0,10.9,Partially cloudy,14135,ROBBERY-PEDESTRIAN,161193204,04/28/2016,810 BERYL ST SW,302,Pittsburgh,V,33.73,-84.41,2016,"33.73,-84.41",4
464,112,4,29,2,73.9,55.04,0.0,6.4,Partially cloudy,13992,ROBBERY-PEDESTRIAN,161202011,04/29/2016,2716 MARTIN L KING JR DR NW,405,Florida Heights,I,33.75,-84.46,2016,"33.75,-84.46",4
465,112,4,29,2,73.9,55.04,0.0,6.4,Partially cloudy,14026,ROBBERY-PEDESTRIAN,161200300,04/29/2016,695 NORTH AVE NE @MASQUERADE CLUB,603,Old Fourth Ward,M,33.77,-84.36,2016,"33.77,-84.36",3
466,113,4,30,6,74.2,61.77,0.67,12.7,"Rain, Partially cloudy",13934,ROBBERY-PEDESTRIAN,161210472,04/30/2016,168 CENTENNIAL OLYMPIC PARK DR.  NW,508,Downtown,M,33.76,-84.39,2016,"33.76,-84.39",3
467,113,4,30,6,74.2,61.77,0.67,12.7,"Rain, Partially cloudy",13927,ROBBERY-PEDESTRIAN,161210337,04/30/2016,3639 PEACHTREE RD NE ,210,North Buckhead,B,33.85,-84.36,2016,"33.85,-84.36",3
468,113,4,30,6,74.2,61.77,0.67,12.7,"Rain, Partially cloudy",13928,ROBBERY-PEDESTRIAN,161210370,04/30/2016,448 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.74,-84.4,2016,"33.74,-84.4",4
469,113,4,30,6,74.2,61.77,0.67,12.7,"Rain, Partially cloudy",13921,ROBBERY-PEDESTRIAN,161210197,04/30/2016,74 NORTHSIDE DR SW,512,Downtown,M,33.75,-84.4,2016,"33.75,-84.4",3
470,113,4,30,6,74.2,61.77,0.67,12.7,"Rain, Partially cloudy",13935,ROBBERY-PEDESTRIAN,161210473,04/30/2016,249 PETERS ST SW,507,Castleberry Hill,M,33.75,-84.4,2016,"33.75,-84.4",3
471,113,4,30,6,74.2,61.77,0.67,12.7,"Rain, Partially cloudy",13938,ROBBERY-PEDESTRIAN,161210563,04/30/2016,558 14TH ST,501,Home Park,E,33.79,-84.4,2016,"33.79,-84.4",4
472,114,5,1,4,72.1,79.61,0.25,12.1,"Rain, Partially cloudy",18684,ROBBERY-PEDESTRIAN,161221787,05/01/2016,544 RHODES ST NW,102,Vine City,L,33.76,-84.41,2016,"33.76,-84.41",4
473,114,5,1,4,72.1,79.61,0.25,12.1,"Rain, Partially cloudy",18694,ROBBERY-PEDESTRIAN,161222076,05/01/2016,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73,-84.4,2016,"33.73,-84.4",3
474,114,5,1,4,72.1,79.61,0.25,12.1,"Rain, Partially cloudy",18681,ROBBERY-PEDESTRIAN,161221667,05/01/2016,3293 HOBART DR NW,112,Collier Heights,I,33.78,-84.5,2016,"33.78,-84.5",5
